id,lon,lat
2674,-122.3834906,37.762317
4675,-122.3818076,37.759894
1139,-122.3619472,37.8071678
1399,-122.4665047,37.8063183
4204,-122.5123806,37.7837081
4614,-122.3748355,37.7463976
3158,-122.4209194,37.8087892
3259,-122.3829804,37.721072
875393,-122.5138278,37.7814679
875390,-122.514236,37.7814433
875391,-122.5141855,37.7814488
875386,-122.5140307,37.7814285
875387,-122.514215,37.7814351
875394,-122.514186,37.7814727
877491,-122.3932158,37.7749071
5106,-122.4112962,37.808888
489195,-122.4255194,37.8069585
1402576,-122.4706759,37.8085349
200906,-122.3902035,37.7765169
4147,-122.3630244,37.7230001
2751,-122.3695077,37.7420636
2749,-122.3841054,37.7549709
2857,-122.5095662,37.7850746
1406533,-122.3694549,37.7321081
443294,-122.3937791,37.7965515
443290,-122.3934331,37.7966342
443291,-122.3935203,37.7967274
443292,-122.3934908,37.7966956
443293,-122.3937657,37.7965377
3662,-122.3814808,37.7719585
3342,-122.4909237,37.7884052
754054,-122.4106369,37.8097435
437865,-122.430117,37.8091938
442881,-122.5062295,37.7884231
442882,-122.5062053,37.7884284
2190,-122.4220434,37.8096663
2562,-122.3833158,37.7620823
406852,-122.5141338,37.7796859
406851,-122.5141394,37.7795399
406847,-122.5143939,37.7783537
406846,-122.5143649,37.7789144
406849,-122.5146606,37.780891
955,-122.4052056,37.8071093
2743,-122.3632114,37.8075556
4583,-122.368678,37.731954
3129,-122.381172,37.7471258
200772,-122.454351,37.8056809
1508,-122.4699743,37.8081491
4363,-122.4587845,37.8055384
2574,-122.3919956,37.7938698
473680,-122.5138885,37.7816852
443299,-122.3920182,37.794786
443301,-122.3921094,37.7947054
443300,-122.3920947,37.7947425
200784,-122.4540061,37.8063181
1406497,-122.3655747,37.7330121
406815,-122.5083228,37.7381435
406816,-122.5091481,37.7433122
406817,-122.5096689,37.7474956
406818,-122.5094977,37.7461115
1406337,-122.3623163,37.7285347
877476,-122.3928519,37.7750791
877479,-122.3928091,37.7751019
4423,-122.3930074,37.7956017
187874,-122.4842719,37.7928576
187873,-122.4845939,37.7926046
187872,-122.4849243,37.792078
187871,-122.4851154,37.7916147
187870,-122.4852073,37.7914821
187868,-122.4856901,37.7910738
187867,-122.4858751,37.7908179
1553,-122.3932652,37.7082675
5130,-122.3929128,37.7474166
2298,-122.3723713,37.8104668
272675,-122.3782879,37.7084376
2427,-122.3808057,37.7554832
4940,-122.3590965,37.7193159
1017,-122.4755677,37.8094165
276862,-122.5148519,37.7797629
276854,-122.5148959,37.7798549
276855,-122.5147659,37.7798514
276856,-122.514651,37.7798065
276857,-122.5146383,37.7796785
276858,-122.5146541,37.7796285
276859,-122.5146653,37.7795303
276860,-122.5147193,37.7794345
276861,-122.5149399,37.7796085
225728,-122.3762246,37.7384832
1268,-122.3698342,37.8087194
710,-122.3853263,37.7671315
4445,-122.3577576,37.7294388
853786,-122.4803627,37.8011073
2147,-122.4781175,37.8080815
1406543,-122.3658251,37.7317171
1406544,-122.3661825,37.7319805
1406542,-122.3648491,37.7325631
4651,-122.5061064,37.7875543
473461,-122.4327193,37.8057336
473463,-122.4336206,37.8056022
473462,-122.4328481,37.8057039
473465,-122.4338405,37.8056616
473464,-122.43376,37.8056234
473466,-122.4338888,37.8057251
502109,-122.396298,37.7984102
875427,-122.513479,37.7827295
875432,-122.5132996,37.7828326
875430,-122.5133159,37.7827768
875431,-122.5132652,37.7828126
2580,-122.3822531,37.7091502
225069,-122.408361,37.8082972
225070,-122.408391,37.8083802
881371,-122.5144329,37.7784969
225242,-122.3750832,37.7338984
225243,-122.3750232,37.7340205
225244,-122.3749974,37.7340613
225245,-122.3750317,37.7342378
225240,-122.3752463,37.7336608
225241,-122.3751948,37.733783
225246,-122.3750146,37.7342717
674,-122.4043902,37.8089064
225262,-122.3758961,37.7355166
225263,-122.3759845,37.7357583
178691,-122.3603878,37.7281662
178690,-122.3604273,37.7282577
178692,-122.3621661,37.7284698
1081,-122.3870082,37.709544
1122225,-122.3833076,37.7623781
1122224,-122.3841492,37.762272
437856,-122.4309255,37.8073269
605,-122.3675295,37.8080403
773,-122.376134,37.722829
853781,-122.4787322,37.8051678
853779,-122.3747172,37.7326501
853780,-122.374883,37.7465428
231521,-122.3872304,37.7814669
231514,-122.3876858,37.7810992
869829,-122.5147769,37.7794604
2452,-122.362535,37.8070389
