2872,7418,8305
2874,6534,4682,2519
2876,2900,4636,2870
2878,2519,0005
2879,2878,4636,4948,2519,2900
2882,1870,2004,9320
2884,6634,8708,0645
2886,3937,3377
2888,5194,0938
2890,5609,7679,6977
2892,0829,1073
2894,7018,9788,9868
2898,7652,5777,3463
2900,2519,7324
2902,4828,6634,4841
2903,4890,2088,7639
2904,5926,4084
2906,9170,0417
2908,2098,6359
2910,0327,2541
2911,2913
2912,0010,2301
2913,9671,1880
2915,5328,9761
2916,2452
2917,1984,4783
2919,0567,7746
2923,0918
2925,7264,4810
2927,7363,6625
2928,7363,7372
2930,7544,2930,2930,2930,2930,1367
2932,4773,2113
2935,9326,7207
2936,,,7625
2937,4935,6400
2939,6067,2492,2118
2943,8845,4276,3775
2944,3980,4759
2946,4365
2948,9454,3912
2952,2055,2464
2956,4437,6441,5159,3537
2958,2055
2960,3544
2961,3544,5835,9825,9825
2963,2009,1079,7011
2964,6517,9496,8948
2966,7264,0984
2969,8699,7758
2971,8158,2578
2972,9182,7459
2974,4542,3001
2976,2761,4117
2980,1984,3021
2982,8131,4036
2984,8922,8574
2986,2987,7458
2987,7458,7142,7177
2989,9761,0858,5253
2991,6578,2090
2993,2971,8158,2578
2995,0466,3685
2997,3036,7783
2998,7783,3036
3000,6392,1727
3001,5209,3000
3003,9671,3522
3005,6513,5568
3006,5159,1915
3008,2517,1540
3010,9872,9877
3013,4828,4567
3015,0843,4603
3017,5331,8603
3019,0253,0367,8265
3021,9962,2917,9829
3022,9829,3021,3022,3022,3022
3023,7440,2932
3025,3026
3026,7355,2329,9158
3028,8860,5815
3030,8585,1972
3032,7214
3034
3036,8728,4272
3039,8922
3040,7214
3042,3937,9821
3044,3190,1125,8813
3047,3026,0866
3049,7345
3050,7151,7639
3051,3122,8845,6370
3053,9389,3107
3055,1271,8158
3058,8922,3718
3059,8062,5523
3061,5755,5391
3063,3542,6380
3069,3711,4067
3071,3072,4731
3072,0263,6944
3074,6802
3077,4639,1287
3079,1837,1292,5850
3082,0829,3918
3085,1544,8929
3087,9299,1424
3089,2817
3092,9868,9788,0226
3094,8104,1736
3097,8544,3673
3098,4276,5230
3100,7776,8068
3102,8197,0240
3105,6424,9034
3107,4639,1285
3112,8545,8845
3114,8229,6837
3116,3541,3538
3118,4253,4850
3119,0093
3121,5765,7790,0385
3122,8010,8929,3051,8845
3124
3126,6374,9616,1544
3128,6850,9821
3129,1535,8929
3130,9841,3312
3134,5251
3136,8229,8335
3138,8721,5973
3140,0062,9818
3141,0668,8113
3142,8055,2719
3143,1495,7890,0812
3144,8311,2289,8268
3145,2727,3034
3146,0720,2004
3147,8544,0995,3097
3148,8590,4389,3239
3150,9829,7426
3154,2351,0517
3155,2515,7018
3156,8916,0504,7985
3157,9841,3313
3159,8929
3160,1328,3385
3162,1125,8052
3164,6164,8848,9764
3166,1540,9819
3168,4969,6809
3170,8066,5863,1907,0468
3171,4003,4390
3172,6991,4837
3174,8704,4567
3176,8603,5903
3179,6524,2078
3181,7554,8662,4033,0426
3182,3561,9376
3184,3185
3185,1516,1609
3186,1516,3184
3187,4084,7679
3189,8104,3094
3190,3044,8535
3196,3840,5599,6563
3198,8946,1804
3202,3203
3203,8794,3572
3204,0471
3205
3206,1441,6895
3210,3053,1285,7777
3213,9158
3215,1680,7698
3216,0263,8646
3218,2971,2578
3220,8599,4896
3222,0219,3819
3223,3903,3542
3224,1736,5110
3225,4978
3228,3833,9276,6983
3232,2437,4881
3233,2850,8586,5637
3234,4065,3763,7534
3235,4779,4876
3237,4215,8284
3239,0307,6571,9147
3242,8083,5512
3244,6683,1853
3245,5699,7596
3246,7727,0313
3247,0432
3248,7522,1071
3252,4896,8493
3254,0870,2328
3256,8306,1073
3258,6969,6610,4916
3260,2565,9326
3262,1031,9671
3264,8705,5921
3265,4939,7036
3266,4916,7040,7821
3267,3816,3794
3268,2814,6995
3270
3272
3273,8317,7897
3274,8662,1547
3276,5486,1560
3277,6072,2822
3278,2112,5194
3280,6563,0831
3281,0406
3284,7542,0825
3285,1994,6985
3287,7890,0812,4060
3288,5120,0074
3289,3142,3881
3290,0514,2241
3292,3794,Y884
3293,7575,3720,2247
3294,3293
3295,9418,1799,2360
3296,3403,9282,1011
3297,3620
3298,5503,4382
3299,7897,8218
3300,3302,0887
3301,9817,0338,2437
3302,8592,9269
3303,9671
3304,6534,Y859
3305,1463,8055
3307,3541,3538
3312,3313,2245
3313,3293,2452
3314,3313
3318,7352,9413,4406
3323,6359,6524
3325,8761,2543,8845
3327,5256
3328,6455
3330,5194,0938,4719
3337,8076,8603,8076
3338,0690,8023
3341,3342
3342,2203,8160
3344,8058,9533
3345,5671,5671
3346,7538,8209
3347,3814,4118
3348,3349
3349,0567,3488
3350,3349
3352,6187
3353,6187,6827
3355,3354,7897
3359,4036,1164
3361,6805,8929
3363,3278,1167
3365,8721,5973
3366,5355,4113
3367,4507,2519,6538
3369,2939,6845
3371,7554,7363
3373,0148,0148
3375,8662,0426,4042
3377,8747,3937
3379,6649,5230
3381,7692,6841,3383
3383,5391,9671
3385,7617,9838
3387,2888,7738
3389,9824,7395
3390,8393,5564
3391,2437,2491
3392,0876
3393,1388,0666
3395,7449,4567,4828
3396,8912,7534
3398,7458,7897,4344
3399,6072,4695
3400,2608,9651
3401,2116,6507,1989,1019
3402,3762
3403,9366,9282,3402
3404,4639,9803,3741
3405,2578,Z712
3406,5770,4603,3927,3015
3409,3947,1555,8941,5209
3410,3409
3414,0828,4978,6110
3416,7392,4468,8941
3418,8525,9749
3421,1495,6808,8747,0249
3422
3426,9903,5805
3427,3540
3430,4889,0517
3432,9984
3433,4899,9363,9675
3434,0170,8592
3435,2640,9347
3439,0207,4202,0918
3441,6683,8125
3443,9671,6826
3445,7264,4810
3447,4969,6809
3450,6563,0831
3452,2080,7081
3453,3452
3455,2301,8890
3457,1490,0139
3459,3881,5198
3461,0566,5707
3463,2608,2898,5738
3465,1283,3026
3466,5921,3601,6845,2118
3468,9627,3544
3469,2254,5622
3470,8317,8037
3471,3342
3472,0687,5923,3927
3474,3475
3475,4978,5964
3476,4553,2817
3478
3479,4810,5671
3480,6745,5484
3482,9332,0495
3484,0812
3486,9264,6027
3488,5707,0567
3493,8813,4276
3497,6231
3498,9761
3501,6874,4276
3503,8905,6625
3504,4837
3506,0236,8704,4567
3508,3540,6465,1891
3510,1367,9761,4500
3511,3510,3676
3512,5425,4792
3513,7890
3515,1985,2362
3519,3522
3521
3522,9671,3521
3524,5755,9841
3531,5707,3488
3533,5357,5314,8982
3536,8147,9816,5711
3537,6441,7518,3680,5212
3538,7518,1103,5835
3540,8327,1799,6625
3541,1103,8806,1768,5705
3542,8375,9903,9171
3543,7710,8870
3544,8806,8128,9816,0703
3546,3318,3318
3549,1633,1804
3552,7717,7544
3554,3947,8941
3556,4290,4687
3558,9671,7042
3561,6224,2578
3563,1265,8728
3565,2103,5663
3567,4309,8112
3568,7731,9055
3570,9311,8482
3571
3572,3423,0625
3573,4084
3574,3572,3854
3575,6563,0831
3577,9828,5187
3581,3463,4429
3582,4112,3718
3583,2527,3433,6637
3585,6292
3586,0021,3839,0848
3588,4110,0010
3590,3763,4065,4161
3591
3593,4084,7679
3595,7554,7615
3597,8229,8335
3599,1031,9671
3601,8029,3466,6845,8601
3602,0587,2456
3605,8399,,8148
3607,8832
3609,3610,3881
3610,3881,2505
3611,Z571,Z673
3612,5766,1188
3613,5835
3614,1678,3613
3615,4912,8482
3616,7167
3617,8061,9829
3618,8615,8911
3620,3297,3909
3623,8662,5228
3624,9696,2976
3625,6683,8125
3626,0263,6582
3627,7558,0319,5737
3628,3354,1576
3629,6072,5463
3630,3142,2719,3924
3632,1482,4531,9671
3634,8809,5633
3635,8868,1401
3637,6928,1134
3639
3641,0829,7771,2437
3643,7402,7425
3645,0309,6576,7038
3648,8909,9655
3649,6781,8909,8201
3652,8714,3541
3655,4582,3549,1804
3658,7562,8980,3659,6802
3659,9492,9157,3658
3660,9859,7940,8201
3662,1146,9440
3665,6874,3501,5306
3666,9675,0834,5184
3667,9671,5405,5404
3669,1264,1588
3673,9816,8544
3674,3673,8544
3676,9147,9147,2989,6960
3678,7710,0922
3680,1912,3537
3682,2112,4392,5194
3684,2129,8900,0400,0399
3685,4393,6779
3686,1542
3688,1768,1787,1900
3689,2817,8402,0852
3691,6566
3692,1078
3693,8948,9496
3695,9728,3567
3699,9817
3701,9699
3703,9855,0612
3705,0170
3708,0938,4813
3711,1830,5253,5966
3712,5967
3714,0752,9492
3716,9872,8758,3731,3536
3717,3718,6183
3718,5486,1960
3720,5755,2452
3721,3720
3724,4837,8922
3726,7838,2333,1799
3728,4810
3729,1781,4773,1018
3730,2220,8395
3731,3536,3716,0828
3733,5209,3001,3804
3735,9158,9490
3736,8165,0612,7897
3737,7264,3737,3737,3737
3739,4015,5599
3741,5768
3743,2114,2113,1514,1613
3746,1883,7355
3748,3540,1831
3749,2521,1424
3752,3842
3754,7830,9819
3756,7594
3761,8845,4995
3762,8871,3403
3763,7534,3590,8912
3765,5189,3926
3767,7324,9320
3769,6682,3871
3771,7645,6745,4325,5484
3775,0043,6256,2943
3777,9671,6826
3779,6714,8134
3781,4923,1804,3818,8769
3784,6327,1313
3787,8603
3789,0300,8748,8815,1528
3790,2578
3791,2112,5194
3792,6064,1238
3793,9490,9299
3794,9829
3795,7355,2329,6833
3796,4817
3797,4782,7627
3798,6894,8066
3799,2939,8705
3800,5737,0938,3844,0319
3801,8929,4440,8760
3802,9347,3452
3804,1606,6392,5921,3733
3805,1412,5743
3806,6301,5391
3808,3572
3809,4114,5705
3810,2391,6932
3811,8198,9872
3812,8175,8573
3813,9231,4070,8112
3814,3347,2566
3816,9318,8061
3817,9231,5168
3818,8850,8229,3781
3819,6937,3794
3820,5391,4718
3821,0560,7426
3824,2601,2087
3826,6571,4375
3827,3828,0733,4804
3828,1469,7970
3829,0876,0664
3830,0227,9756
3831,5765,0289,9483,4041
3832,8052,9557
3833,9882,0397
3836,1469,5110,3542
3837,8456,5127
3838,6070,9701,4500
3839
3840,5599,2601
3842,7044,0452
3844,0938,0319,3800
3847,8218,0829
3848,8493,4876
3850,6551,7897
3852,4758,6880
3854,4816,3574
3855,3854,3574,5391
3856,8573,0213
3860,4250,1353,6096
3861,6683,5935,8125
3862,0829,4978
3863,9886
3864,0638,0297
3865,2247,3720,1443
3866,7776,1833
3867,5484,7641
3868,9855,3736
3869,6682,7780
3870,3423,2452,4758
3871,5910,0146
3872,3872
3873,7780,4603
3874,4825,1328
3875,2224,3872
3876,9917,3542,1830
3877,4695,2004
3878,9771,7440
3879,9771,7440
3880,9267,6675
3881,2703,5850
3884,3658,9492
3886,8533,1960
3888,3023,2113
3889,9345
3891,0560,3150
3894,4703,0002
3896,0170,4724
3898,7425,8871
3902,8905,9893
3903,2262,1087,6093
3904,3522
3905,7459,4910,2827
3907,6692,8197
3909,5411
3910,4446,3538
3912,3789,8062,4762
3913
3914,7233,3026
3915,8031
3916,7819,3558
3918,4459,3082
3921,7707
3922,6837,8772
3923,3924
3924,3142,5850
3926,0327,5189,8871,7297
3927,5055,1736
3929,3703,8783
3930,1450
3932,7780,7432
3935,5314,0735,4215
3937,0534,6513,0829
3938,8829,1119
3939,3937,7212,7897,0812
3941,6802,8146
3943,1417,6072
3946,8941,3947
3947,2112,3409
3948,8993,9671
3949,4810,3140
3950,7522,1071
3951,4207,6592
3954,9318,0873
3956,8061,9829,0873
3957,3957,4401
3958,8160,7363
3960,1443,0175,1285,5391
3961,0305,5707
3963,3522,9671
3964,8062,3059
3965,6536,9061
3966,2608,2898
3967,6997,8646,6062
3968,4150,X063,9264
3969,3881,5850,6561
3970,1328,1328
3971,5107
3972,5404,7669,0141
3973,7090,5209
3974,7596,1859
3975,4275,3233
3976,6682,7780
3977,3673,9135
3978,2601,0257
3979,2437,2491
3980,6802
3981,6683,1853
3983,8397,2578
3984,3937,3937
3985
3986,6802,2944
3987
3988,8435,0553
3989,0449
3990,8911,4815
3991
3992,2112,5194
3993,8076,8603
3994,5780,7684
3995,7015,9347
3996,8929,7402
3998,5430,8098,2052
3999,9828,5187
4000,6991,4013
4001,0702,2517
4002,0281,9255,Z156
4003,4042,6787,0374,3171
4004,8674,3676
4005,4379,6006,2606,6566
4006,3349,3488
4007,1713,5230
4008,8052,5120
4009,3107,8585
4010
4011,1031,4010,9671
4012
4013,8263,5142
4014,8052,5120,3288,4896,0653,8813
4015,2437,8573
4016,0025,5926,0024
4017,0283,1367
4018,5230,5261,1611
4019,1328,6117
4020,9270,8728
4021,7554,1829,4033
4022,0471,8279
4023,3488,6578
4024,0074,9270
4025,0970,6346
4026,0141,4634
4027,4038,6578
4028,9952,7796
4029,4813,0938
4030,9270,8728
4031,3435
4032,1546,5805
4033,4021,1829,3181
4034,7197,5168
4035,8076,8031
4036,2703,1328,4916
4037,4529,4019
4038,4027,7273
4039,0334,2852
4040,0074,9270
4041,9483,8229
4042,3375,0426,6787,4003,0374
4043,1799,8416
4044,8794,5148
4045,8830,6578
4046,1960,8758
4047,4051,8565,6977
4048
4049,7599,5386,2081
4050,7630,4085
4051,6578,8565,4047,5609
4052,9270,8728,4896
4054,9797,6932,0993
4056,3540,2814
4057,9819,5878
4058,5230,6892,5232
4060,6513,6808,7124
4061,3392,7554
4062,9158,0755
4063,4581,3818
4064,3537,6483,8206,1174
4065,8912,5138,2494
4066,2100,3836
4067,4231
4068,0231,1736
4069,1870,3146,2004
4070,3813,8112,6566
4071,4070
4072,6610
4073,0587,8057
4074,8929,6805,7710
4075,8148,5878,4057
4076
4077,7376,4603,0687
4078,9205,8349
4079,2084,4258,1271
4080,0264,4480
4081,2573,7873,7907
4083
4084,7680,3573,3593
4085,1328,0063
4086,6087,0668
4087,5402
4088,7544
4089
4090,6809,3838
4091,7819,3985
4093,2086,1994
4094,8402,8581
4095,6151,6151
4096,9761,7125
4097,4978,7786
4098,1727,9675,0834
4099
4100,9103,2987
4102,0407,0294
4103,0367,9474,8265,8266
4106,6538,4889,8441
4107,5253,5965
4108,4497,7650
4109,9816,0829
4110,1031,9671
4111,7032,4522
4112,3718,8327
4113,0305,9750
4114,4850,8242,3809
4116,4117,9696
4117,7819,2817,0170
4118,4451,7264
4119,0567,7746
4121,4122
4122,2113,0019
4123,3956,3794
4125,2727,2539
4126,7047,7540
4127,4939,8554
4128,4579,1920
4129,4970,7124
4130,3711,5966
4131,0560,9829
4132,3079,6561,5850
4134,3797,7627
4135,3233,5755
4136,7472,5400
4137,0700,0872
4138,4139,4987
4139,5523,2291,9002
4142,2727,3034
4143,3145,5989
4144,3142
4145,0567,7746
4146,7264,4810
4147,6819,5803
4148,4475
4149,4245,8761
4150,0404,X063
4151,7710,2221
4152,0294,7819
4153,3881
4154,0877,0877
4155,1824,5911,7641
4156,7033
4157,4725,2809
4158,2113
4159,6844,0531
4160,6072,7700
4161,6359,2078,4683
4163,0664
4164,4161,0870
4165,4161
4167,8198,9872
4170,0236,4683
4171,1891,8327,5402
4173,Y207
4175,5815,6091
4177,7376,3932
4180,0495,2720
4181,4280,6005
4182,5957
4183,8963,5957
4185,2555,3536
4188,3540,6465
4192,2578,7363
4194,9828,6551
4197,5903,7264
4200,9903,7384,7830
4202,5971,0918,3439
4204,5025,1412
4207,1787,7538,0649
4215,9819,7611,7208,7643
4216,4215
4219,2048,7955,1093
4221,3536
4222,3323,5138
4224,0176,7696
4226,2247,2452
4227,8772,4687
4228,2703,2505
4230,8809,3087
4231,1830,5867,7208
4232,0042
4233,0688,8023,5547,0882,7586
4234,6779,6455
4236,7897,5573,8218
4238,8525,6354
4243,2467,8146
4244,0434
4245,8932,2593
4246,4245,8761
4248,1890,6864,9865
4250,5865,6400,3860,4448
4251,5800,1490
4252,4151
4253,4850,2225
4254,3537,2956
4258,9935,2084
4262,1776,4263
4263,9158,8916,9490
4266,1592,6091
4268,1355,7950
4270,6042,8559
4272,6071,1443,0175
4273,6115,4275,0305
4274,0988,4273
4275,6071,5637,4273
4276,6256,2943,5120
4277,9841,4933
4279,8809,4280
4280,8916,6453
4282,0755
4283,7573,0670
4286
4288,2437,4881
4290,3556,4227
4292,4088,2640
4295,8995,0605
4298,1639,2573
4300,4451,2254
4302,3960
4303,6802
4308,2823
4309,2104,5168
4311,4642,0232
4312,0511,4276
4314,7727
4316,8747,3937
4320,5878,0970
4321,6913,5675
4322,6578,9728
4323,1772
4325,6513,3771
4327,2113
4329,8769
4330,2297,6144
4331,9872,4332,6022
4332,9872,4742,6022
4335,6930,8809
4337,9441,7384,4215
4339,9347
4340,7015,7717,7081
4343
4344,3398,4343,8218
4345,8612
4347,4046,8922
4349,8846,1093,8774
4350,8922,8146,8574
4352,5314,9819
4354,2578,4775
4355,6894,1907,7228
4356,9036,1023
4358,5801,1480
4359,0042
4360,9658
4361,5683,7544
4362,9903,7208
4363,8599,0074,6810,9270
4364,2377,9903,8134
4365,9705,0553
4366,4164,0870
4367,3544,8714
4369,5820,5497
4370,1328,1863,3385
4371,5486,3276
4375,7544,3239
4377,8393,7727
4378
4379,0707,4005,8043
4382,4758,6143
4385,3791,0938
4387,4995,5635
4389,3148,6267,3239
4390,2578,2395
4391,2608,6179
4392,2112,5194
4393,9671,0466
4397,5835,0267,1768
4399,1052,3393
4400,4810,5671
4401,4401,8618
4403,7465,5912
4404,6874,0232,4642
4405,7264,4810
4406,5573,5964,3318,2391,1576
4407,6838,4437,1940
4409,9326,2242
4410,4409
4411,8229,8809,1201,8860
4413,2756,9750
4415,6021,5055
4416,0235,1542
4418,2002,7940,5733
4421,8699
4423,4571,6847
4425,1588,5127
4427,4593,8845
4429,2608,5738
4433,7483,1134,9488
4435,0397,9158,8140
4437,2956,4687,3542
4439,4440
4440,3801,8760,3122
4441,4015,6276
4443,0720,6634
4444,4403
4445,4446,1678
4446,1103,3839
4448,6400,1353
4451,2437,4810
4452,1119,6885
4453,8897,0296,4455
4454,1609,8897
4455
4456,4437,4455
4458,0249
4459,8747,8573
4461
4463,8922,1686
4464,1888,2578
4465,6937,3794
4466,1696,1799
4467,4824,4968
4468,3947,3947
4469,4968,8076
4470,9821,6187
4471,4687,4437
4472,2112,5439
4473,8298,4466,4775
4474,4352,9819,9845
4475,2578,8160
4477,1799,2578
4478,5129,1781
4479,5740,6805
4480,4916,7040
4481,1302,0285
4482,4758,2301
4483,6683,4846,0445
4484,9780,1654
4485,6187,2391
4486,6809,3838
4487,3359
4488,4459,3937
4489,3720,3293
4490,3620
4492,8439,9816
4493,5738,8569
4494,5253,0281
4495,8830,2904
4496,8666,6566,2835
4497,7650,7682
4499,8628,8054
4500,7544,5253,2201
4501,6874,8247
4502,6773,9771
4503,6087,3176,8527
4504,8845
4507,2519,3367,0005
4508,3937,8829
4510,0944,0697,1199
4512,0558,8736
4513,6501,4510
4514,7018
4515,4112,3718
4516,2254,5754,1073
4517,9326,7207
4518,2591,7577
4519,7830,9819,7332
4520,0877,2324
4521
4522,2608
4523,9816,8603
4524,1052,4682,4683
4525,9642,6542
4527,8721,5968
4529,1328,6117
4531,8992,1482,3632
4533,0345,0820
4534,7684,1450
4535,3567,3813
4537,3692
4538,8792
4540,1071,0288
4541,4542
4542,2492,6868
4544,2317,3418
4545,4569
4546,2640,5683
4547,7544
4548,8929,6805
4549,0227
4550,9808
4552,6098,6066
4553,6124,0170
4556,8932,4149
4557,5836,7375,4558
4558,7375,4557,3544
4559,8527
4562,4012,1830
4565,1093,1584
4566,7097,1500
4567,9617,4683
4569,4253,4850
4570,2817
4571,6918,1750,7577,6659
4572,8024,2249
4574,8335,3833
4577,6400,5189,9456
4578,9778
4579,4128,4581,8229
4580,5991,0399
4581,5991,6754,4579
4582,1317
4584,1891,9872
4585,6674,8769
4586,6015,7594
4587,0534,9309
4588,3572
4589,2113,0019
4590,6183
4591,7154,7253,5391
4592,4360,0151
4593,7297,7296,8932
4594,3544,5835,3541
4595,6462,8201
4596,5159,1678,3538
4597,4272,5952,2539
4598,8055,3142
4599,2995,8055
4601,5568,1572,3937
4603,0146,1830
4605
4606,6682,1265
4608
4609,3540,9872
4610,0380,3543
4611,7362
4612,7608,8573
4614,7758
4616,8922,6802
4617,6465
4618,8714,3541
4619,1214,9105
4620,8327
4621,1999
4624,0305
4625,6571,8041,8721
4627,8809,5985
4630,1073,6563
4632,2297,5871
4634,7667,4026,5753
4635,4453,8310
4636,2879,2870,4948
4639,4276,8585
4640,2288,8240,3501,6874
4641,4276,5969
4642,1469,6874,5306
4643,2263,4642
4653,6357,4970,7423
4656,1302,4159
4657,6132
4658,3403,5584
4663,0567,7746
4670,1768,4207
4673,4456,8311
4675,9903,0291,1276,0248
4678,3961
4682,4683
4683
4684,2519,6538
4687,8201,4437,5733,1940
4688,4687,9115
4695,6072,2004,9320
4696,1332,6072,6630
4697,1535,6359
4699,7018
4701,7610
4703,8545,9093
4704,9168,6802
4705,4057,5411,9311
4706,4707
4707,2112,5439
4708
4709,6144,8545
4711,1727,5184
4712,1646,8769
4713,1588,5404
4715
4716,2720,7345
4717,0963,8922
4718,8941,0938
4720,4005,0350
4722,8879
4723,8845,8813
4724,5739,2677,0655
4725
4726,1950,6158
4727,8845
4728,2817
4729,4896
4730,8076
4731,0263,9309
4732,5622,4630
4733,6424,8160
4735,2458,6498
4736,0812,3937
4737,3811,4167
4738,8924,6879
4739,9632,6459
4741,3325,8287
4742,9872,4332
4743,1799,6224
4744,1633,1804
4745,9492,8583
4747,8714,3541
4749,4750
4750,6566,8015
4751,4750
4753,7363,6625
4755,9320,0720
4756,4273,3961
4758,0305,1031
4759,1038,6802
4760,4696,1332,4160
4761,6937,2450
4762,3912,8062,6764,5523
4764,0735,5314
4765,7897,0829
4766,4123,9829
4767,4767,8598
4768,6675,3267
4769,9671,3685
4770,4772
4771,4772,9372
4772,0698,0780
4773,1019,7440
4774,0342,7015
4775,2814,4466,7096
4776,3293,3313
4778,5775,5584
4779,9270,8728
4780,5803,3245
4782,7673,3797
4783,7024,9320,1911,8658
4785,8332
4787,3960,5391
4788,0286,6168
4789,8845,5251
4790,7047
4791,8451,3543
4792,5425,6683
4793,8061,0026
4794,1911,0139
4795,1192,1192
4796,7509,1816
4797,9816
4798,1972,9671
4799,5501,2864,9236
4800,0008,0890
4801,6067,8705
4802,1682,5263
4803,2578,3371
4804,3836,8105
4806,5683
4807,7627,7650
4808,8860,3418,6444
4809,0026,4123
4810,5671,0703,7663
4811,9761,7544,0825,8811
4812,8809,0924
4813,5194,0938
4814,2919,5168,0567
4815,0014,1333
4816,3572,5391
4817,1765,3508
4818,1388,8441
4819,3176,5903
4820,1739,3542
4821,8922,2092,8439,9071
4823,8702,8638
4824,9816,4467
4825,1328
4826,1510,7610
4827
4828,2917,8912,3013
4829,2395,7698
4830,1265,4363,8599
4831,5391,1031
4833,8813,4276
4834,6874,8813
4835,6043,9627,9825,9627
4836,9227,0471
4837,9157,0828
4838,8728,1265
4839,7544,3239
4840,2939,6845
4841,2122,6634,2902
4842,5404,0141
4843,4516,2892
4844,7058,7058
4845,8229,0618
4846,6683,4483,7650
4847,2608,5738
4848,5850,4956
4850,3536,9816
4851,2152
4852,9829,4828
4855,1771,1787,7410
4856,8846,7955
4857,5159,5165,7848
4858,0274,5896
4859,7519,6444
4860,7596
4861,8098,5430,3998
4862,6561,1164,1292,8423
4863,8868,8872
4864,8868,4863
4865,1057,5200
4866,0883,4627
4867,8728,3563
4868,5957,5957
4869,7081,7544,7015
4870,2817,4871
4871,0003,1180
4872,2913,6498
4873,4625
4874,5213
4875,8160,3342
4876,3053,5120,8728,NC56
4877,8914,8128
4878,3673
4879,6459,0773
4880
4881,6819,3673
4884,6098,2011,8276
4885,5851,7503,3142
4886,1960
4887,2437,4881
4888,8066,9696
4889,3430,8441,4106
4890,6064,2903
4891,8734,2817
4892,5738,7602
4893,8541,7218
4894
4895,0466,6779
4896,4014,8728
4897,7554,1829
4898,7191,5117,8268
4899,5523,1727
4900,6868,6392
4901,2527
4902,2452,0529,5820
4903,5715,9389
4904,4403,9791
4905,1891,8768,1102
4906,0331,6661
4907,1940,4076
4908,8794,9654
4909,1890
4910,0876,7540,3905
4911,6441,4254
4912,1540,7208,9903
4913,2317,4914,8024
4914,2317,8024,6444
4915,7897,8218,0829
4916,0285,9838,4036
4917,0404,3968
4919,4920
4920,9728,1068
4922,7503,4885,3142
4923,6754,3781,3818
4924,6997,6582
4925,0829,4978
4926,1285,3210,1287
4927,3330
4928,6511,1907,6536
4929,5671,5671
4931,0318,0906,2289
4932,9741,9841
4933,4932,4277
4934,9727,2131
4935,2937,2050
4936,0965,0965
4937,2492,5218
4938,4975,4251
4939,0918,3265,1333
4940,4828,8912
4941,6392,6764,8968,6392
4942,0696,5156,5795
4943,6779,1270
4944,6179,2898
4945,3239
4946,1806,6683
4947,4510,7292
4948,2878,2879,4636
4950,7177,4508
4951,7216,5404
4953,8146,8033,3536
4955,3794,8061,9320,6675
4956,9696,4848,8066
4957
4958,7544,7544
4959,6845
4960,3804,2811,2499
4961,6276
4962,2116,0296
4963,8662,6123,9832
4964,6977
4965,6224
4966,0883,8135
4967,4215,0176,2082
4968,0829,8076
4969,6809,9147
4970,4653,7124,4653
4971,2452,2388
4972,7641
4973,1765,1891
4974,6855,3536
4975,3794,Y884
4976,7690,0063
4977,2391
4978,6187,0829,3862
4979,7001,0380
4981,2092,4253,9747
4982,7208,5878
4987,4139,5936,1606,2291
4990,8912,6890,7453
4993,3418,6444
4994,5635
4995,2494,1535
4996,4063,7573
4997,4987,1606
4998,8747,4998,6513,6513
4999,5871,9876
5005,9816,3977
5020,1891,8327
5025,4682,0285
5035,0687,3927
5045,5025,6133
5055,1830
5065,1912,6098,5518
5075,2118,6664
5090,7324,1302
5097,1265,3563
5103,7522,5921,0609
5105,2377,7201
5107,9170,1331
5110,0474,8771
5112,2491,0495
5117,4898,4437,6312
5120,1265,3124,4876
5121,0232,4606
5125,1467
5127,3521,6498
5129,6773,1019
5130,4773
5132,6187,6944
5134,4392,5194
5136,9326,7207
5138,4065,5635,6524,2299
5140
5141,4810
5142,9872,8922
5144,7588,6072
5146,2112,3008
5148,4758,8794
5151,9671,9668
5154,2112,2611
5156,0696,5795,4942
5159,1940,4437,0703,9627
5161,6773,4502
5163,9749,5348,7309
5165,4687,1912
5167,5168
5168,2860,0471,2919,0567
5169,5168
5173,6089
5175,2086,6985
5179,9674,0383
5180,5179
5182,8705,5459
5184,8941
5186,5187,7339
5187,1890,2233
5189,6400,6096,3860
5191,4827,2122,6633
5193,5194
5194,4392,8941,0938
5196,2247,2452
5198,3881,5591
5200,9474,8265
5202,6151,4810
5204,7214,5917
5206,1295,5411
5209,6129,1528,8941
5210,5209
5212,1405,8266,3537,6066
5213,9761,4500
5215,1092,8068,0926
5218,6709,0609,2492
5220,3571,7363
5222,9917,3876
5224,3921,8772,4687
5226,6438
5228,2395,3623
5230,5306,4272
5232,1526,6892,4058
5237,9113,6688
5239,9728,4920,4919
5241,8128,9627
5243,9557,8813
5245,2756,9671
5251,9616,1544,1895,4789
5253,5966,4500,2201
5256,5194,4029
5257,5256
5259,8573
5261,NC56,0175
5263,0843,4603,7773
5265,5921,6845
5267,6374,9616
5269,9653,2229
5271,8327,1891
5273,0661,0227
5277,7985,8809
5279,6566,0790,6571
5282,8897,4773
5283,3924
5284,0605
5285,3403,0298
5287,2573,6359
5289,2289,8268
5292,0820,1211
5294,8860,4183
5296,2834,5986
5297,0829,3637
5299,8065,7544
5301,2112,2114
5303,5304
5304,6098,6066
5306,6874,5768
5307,4276
5309,4789,9210
5311,4068,3828
5313,5314
5314,7550,9720,4215
5316,0420,0419,4810
5318,1247,8156
5322,3711,7214
5326,3293,2301
5328,7773,5683
5329,5547,8023
5331,8076,8603
