streetId, nodeId
314,57279
314,57280
314,57281
315,57282
315,57284
315,57296
316,57297
316,57298
316,57299
317,57306
317,57307
317,57308
318,789822
318,57309
319,73659
319,57314
319,57316
320,57319
320,57321
320,235209
321,57324
321,57325
322,57326
322,57329
323,57330
323,57331
323,57332
323,57333
323,57334
323,57335
323,57336
323,57337
324,57338
324,57339
325,57340
325,57344
326,59546
326,59544
326,57345
327,57346
327,144972
327,512939
327,837355
327,57347
327,57348
328,57367
328,57369
328,57370
329,57359
329,57377
329,57376
329,57374
329,57371
329,57351
330,57284
330,57379
331,57136
331,57380
332,57382
332,57387
332,143013
332,57388
332,57389
332,57394
333,57396
333,533247
333,57410
333,57409
334,57417
334,57418
334,57423
335,57424
335,57425
336,57426
336,57428
336,57429
336,57430
336,57432
336,56385
337,57436
337,145846
337,57452
337,145845
337,57495
338,57496
338,272797
339,57498
339,57499
340,56863
340,57501
341,55157
341,57502
342,57507
342,57508
343,57510
343,57511
344,57519
344,238958
345,143026
345,57526
345,57525
345,57524
345,57523
346,57531
346,57532
347,57533
347,57534
347,145057
347,533328
347,144451
347,57535
348,57536
348,144452
348,533329
348,145058
348,57537
349,57538
349,57539
349,57540
350,57541
350,57545
350,57547
350,57551
350,57554
350,57557
350,57561
350,57564
350,57567
351,57588
351,57587
351,57586
352,57589
352,57590
352,57592
353,57593
353,57594
354,57595
354,57596
355,57597
355,57598
355,57599
355,57600
356,446074
356,446081
356,446069
356,57601
356,446070
356,57602
356,57603
357,57604
357,57605
357,57606
358,57349
358,401962
358,57609
358,57610
359,538972
359,538897
359,57617
359,57213
359,57622
359,57623
359,57220
359,57630
360,876193
360,57636
361,57700
361,57701
361,57703
362,57705
362,57704
363,57706
363,57707
364,57708
364,57712
365,57713
365,57714
366,57715
366,57716
366,57721
366,57723
366,57725
366,186775
366,57729
367,57731
367,57732
367,57733
367,57734
367,57735
367,57736
368,57737
368,57738
368,57739
368,57740
368,57741
368,57742
369,57744
369,57746
370,57747
370,57748
371,57749
371,57750
372,57751
372,57752
372,57753
372,57754
372,57755
372,57757
372,871051
372,57758
372,871039
372,870054
372,57759
372,57760
372,871056
372,57761
373,57762
373,57764
373,57768
373,56925
373,57769
373,57770
373,144315
373,144362
373,57771
373,57772
373,57773
373,56412
374,57774
374,57775
374,57776
374,57777
374,57778
374,57779
375,57780
375,144426
375,57781
375,57782
375,57783
375,57784
375,57785
375,56655
375,57786
376,57787
376,57788
377,57789
377,57791
378,57792
378,57793
378,57794
378,57795
378,57796
378,57797
378,57798
378,57799
378,57800
378,57801
379,57802
379,57703
379,438109
379,438107
380,438119
380,57806
381,57808
381,57809
382,57813
382,57814
382,145021
383,57839
383,57840
383,57841
383,57842
383,57843
383,57844
383,57845
383,57846
383,57847
383,57848
383,57849
383,57850
383,145094
383,57851
383,57852
383,145069
383,57853
384,57879
384,57880
385,57900
385,57901
385,104578
385,57902
386,57903
386,57904
386,57905
387,145063
387,57906
388,57908
388,57909
388,57910
388,57916
388,57917
388,57918
389,190468
389,404630
390,57925
390,57926
390,57927
390,57928
390,57929
390,57930
390,57931
390,55081
390,57932
390,57938
390,57939
390,57940
391,57941
391,145513
392,145513
392,57941
393,57977
393,250299
393,57978
394,57979
394,198446
395,57980
395,57981
396,74140
396,57982
397,67080
397,58011
397,235208
397,191053
398,58415
398,58014
398,58015
398,58016
399,58025
399,58028
400,58033
400,185087
401,66653
401,228557
402,58046
402,410306
403,58047
403,58048
404,58049
404,58060
404,58063
405,58065
405,58066
406,58067
406,58068
407,58069
407,57547
408,55442
408,58075
408,61229
409,189710
409,841234
410,58108
410,58110
410,58111
411,58112
411,58115
411,58116
412,58117
412,58118
412,1107897
412,1107893
412,58119
412,58120
412,143069
413,58150
413,58151
414,57298
414,58154
415,877825
415,877817
415,58155
415,58156
415,58157
415,58158
415,58159
415,58160
415,57424
415,58161
415,58162
415,58163
416,57399
416,58238
416,58239
416,58240
416,58241
417,396004
417,396004
417,456367
418,58253
418,58254
419,58255
419,58262
420,58263
420,58265
421,58273
421,58274
421,58279
421,207739
422,58284
422,58285
422,58286
422,58287
422,58288
422,58197
423,58318
423,58319
423,778164
423,58321
424,58322
424,58323
425,58324
425,57616
425,58326
425,307375
426,58330
426,55036
426,57572
426,58331
426,58332
426,58333
426,144982
426,512929
426,837322
426,58334
427,58335
427,56062
428,58355
428,58361
429,280218
429,58362
429,270386
430,58364
430,144280
430,144370
430,58365
430,58366
430,58367
430,56422
431,235216
431,144400
431,55957
432,58380
432,58381
433,58382
433,58388
434,58389
434,58390
435,58392
435,58394
436,58395
436,58398
436,58399
437,859011
437,58407
437,58408
437,58409
437,58410
437,56781
437,58411
437,186808
437,848827
438,58412
438,58414
439,58416
439,58424
439,58429
440,58459
440,58460
440,1195043
440,58461
441,58429
441,145822
441,1317838
442,1195292
442,58474
442,58477
442,57191
443,150539
443,57191
444,58507
444,58508
445,58509
445,58510
445,58513
445,57762
445,58518
445,58523
446,58524
446,58555
447,75457
447,58567
448,58592
448,58593
449,58594
449,1065782
449,368055
450,58606
450,58607
451,58608
451,58609
452,58610
452,58612
452,58615
452,889313
453,58620
453,144430
453,58621
453,58622
453,58623
453,57968
453,58624
453,56672
453,58625
453,58626
453,58627
453,58628
453,58143
453,58629
453,58630
453,58631
453,56568
453,58633
453,144484
454,58634
454,58635
454,144278
454,144375
454,58636
454,58637
454,58638
455,58639
455,56922
455,58227
455,58643
455,144312
456,58647
456,58648
456,58649
457,58650
457,144440
457,58651
457,58652
457,58653
457,57950
457,58654
457,56652
457,58655
457,58656
457,58657
457,58658
457,58125
457,58659
457,58660
457,58661
457,56529
458,403984
458,403990
459,58664
459,235218
460,58667
460,58668
460,58669
460,58670
460,58671
460,57525
460,58674
460,58675
461,58676
461,58678
462,58690
462,58691
462,58692
462,58693
463,57703
463,58696
463,189689
463,189690
464,58703
464,58704
465,58705
465,56378
466,58707
466,58708
466,58709
466,58710
466,58711
467,58712
467,58713
467,58715
467,58716
467,58717
467,58718
467,58719
468,58720
468,58721
468,58722
469,250313
469,58723
469,58720
470,838739
470,58725
470,58726
471,145121
471,58727
471,150527
471,58729
472,58731
472,58732
473,58733
473,58734
473,58736
474,58737
474,58739
475,56584
475,58740
475,58747
475,58737
476,58748
476,58749
477,58750
477,58751
478,58752
478,58762
478,58764
479,58765
479,58766
480,58797
480,56908
480,58212
480,58798
480,144293
481,58787
481,58794
482,58808
482,57604
482,58811
482,58812
482,56750
482,445535
482,58821
483,58822
483,58823
484,58825
484,58826
484,58827
485,58828
485,58829
486,58832
486,58833
486,58834
486,58835
486,58836
487,1195043
487,55547
487,58839
487,58842
487,58843
488,58843
488,58844
488,58845
488,58850
488,58852
489,58853
489,58854
490,58856
490,58855
491,58857
491,58858
491,58859
492,58860
492,144449
492,58862
493,58863
493,58868
494,56574
494,56868
494,58883
495,58896
495,441267
495,164443
496,56585
496,58901
497,58902
497,58904
497,58905
498,58906
498,58907
498,58908
499,58909
499,58911
500,58913
500,58914
500,472388
501,58915
501,58917
502,1117670
502,58918
502,58361
502,58922
502,58924
502,58731
502,58931
503,58931
503,58935
503,58063
503,58942
504,55545
504,58945
505,58946
505,58947
506,58960
506,58961
506,57847
506,58962
506,58963
507,58964
507,58965
507,58966
508,58967
508,58969
508,58971
508,437969
509,58980
509,58981
510,57760
510,58982
510,58983
510,58984
510,198443
511,198443
511,58988
511,58990
511,58997
511,58999
511,59002
511,58985
512,58988
512,59010
513,59012
513,59016
514,59017
514,59018
515,347137
515,56764
515,59031
515,59040
515,59047
516,59056
516,59057
516,59058
516,145136
516,59059
516,59060
516,59061
517,59062
517,59064
517,59066
518,59067
518,59068
519,59069
519,59070
519,59071
519,57434
519,59072
519,59073
519,59074
519,59075
519,59076
519,57759
519,59078
519,59079
519,59080
519,59081
520,59082
520,59086
521,59087
521,59090
522,59091
522,59092
523,59123
523,59124
524,59132
524,59136
524,59124
525,59141
525,59142
525,59096
525,59143
526,59144
526,59147
526,59148
526,59149
527,59150
527,59151
527,59071
527,59152
528,59153
528,59154
528,59155
529,59161
529,59164
529,59166
530,59167
530,59168
531,1063570
531,59170
531,59171
531,59172
531,59173
531,59174
531,59175
531,58363
531,59176
532,59177
532,59178
533,59190
533,59191
533,59192
533,322985
534,59214
534,59217
534,59220
534,59222
534,59226
535,59227
535,591467
536,59230
536,199641
537,59258
537,144412
537,59259
538,59272
538,59275
539,423173
539,838217
540,59276
540,59278
540,59280
540,59281
540,59282
540,58725
540,59283
540,59284
540,59285
540,59286
540,59287
540,59288
541,59289
541,57697
541,59290
542,59291
542,59292
543,59293
543,59294
544,144983
544,512928
544,837321
544,59295
544,59296
544,59297
544,59298
544,59299
544,59300
544,59301
544,58821
544,59304
544,59305
544,307371
544,56753
544,307370
544,59307
544,59308
544,59309
544,59310
544,57597
544,307378
544,59311
544,59312
545,59313
545,59314
546,832680
546,832687
546,832672
547,190548
547,190547
547,59320
548,59372
548,59373
548,59374
548,59375
548,59376
548,57347
549,445369
549,200901
550,59404
550,59405
550,59406
550,59407
550,59408
550,59409
550,59410
550,59411
551,59414
551,59415
552,59074
552,838727
553,59416
553,880819
554,59420
554,55134
555,59421
555,59425
555,59426
556,59428
556,59429
557,59430
557,59431
558,59441
558,59434
559,59442
559,59446
559,59451
560,1241402
560,59453
561,59471
561,59473
562,59475
562,59478
563,59480
563,59481
564,59483
564,59484
564,59486
564,55173
565,59488
565,59489
565,59490
565,59491
565,59492
565,59493
565,59494
565,56372
565,59495
565,59496
565,59497
565,59498
565,59499
565,59500
566,59525
566,59018
566,57098
566,59523
566,59522
567,57405
567,58240
567,531108
567,59528
568,59529
568,59530
568,58669
568,59531
568,59532
569,59533
569,59534
569,1118387
570,59536
570,59537
571,55754
571,145850
571,145849
571,145848
571,59546
571,145847
571,59540
571,59541
571,59542
571,59543
571,59565
572,59578
572,59579
572,59580
572,59581
572,59582
572,57333
572,57738
572,59583
572,59584
573,59585
573,59589
574,59590
574,59591
574,56855
574,59592
574,59593
574,59594
574,59595
575,157057
575,59603
575,59604
575,59605
575,57157
575,59606
575,59607
575,59608
575,58407
575,59609
575,59610
575,59611
575,59612
575,59613
575,59614
575,59615
575,58963
575,59616
575,145096
576,59630
576,59631
576,144472
577,56616
577,59632
577,59638
578,145843
578,149490
578,56356
578,58915
578,59644
578,59272
578,59649
578,59650
578,59652
578,59655
578,59657
579,59658
579,59659
579,59660
579,59665
579,59670
579,59672
579,59675
580,59676
580,59677
581,55084
581,489214
582,59683
582,59681
583,59688
583,59689
584,59693
584,59694
585,58835
585,59698
585,59701
586,59705
586,59706
587,59707
587,59708
588,59709
588,59710
589,59711
589,59713
590,59715
590,59716
590,59717
591,59725
591,59726
592,59727
592,59734
593,59736
593,59624
594,59737
594,59739
595,59740
595,59741
596,59620
596,59742
596,59743
596,59744
597,59745
597,144431
597,59746
598,59751
598,56905
598,58209
598,59752
598,59753
598,144297
599,57417
599,59758
599,59760
600,59762
600,59761
601,59763
601,59764
602,59765
602,59766
603,58907
603,59769
604,59770
604,58609
604,57498
604,59771
604,63881
605,59772
605,59775
606,59776
606,59777
607,59808
607,59806
608,59811
608,59812
609,59813
609,59814
610,59815
610,59816
610,59817
611,802213
611,321801
612,59819
612,59822
613,59828
613,59829
614,59830
614,59831
614,59519
614,59832
614,160221
615,59837
615,59835
616,59838
616,59839
616,59840
616,59841
616,59842
616,59843
616,59844
616,59845
616,59846
616,238995
616,238994
616,59847
616,59848
616,59849
617,59852
617,282933
618,59854
618,59855
619,59855
619,59860
619,59865
619,59870
619,59872
619,59876
620,59877
620,59883
620,402470
620,59877
621,59884
621,59885
622,59890
622,59891
623,59892
623,59893
624,59933
624,871038
624,59935
625,59936
625,59940
626,59941
626,59943
627,59947
627,59949
627,57250
627,59950
627,57823
627,59952
628,59956
628,57131
629,59976
629,1098213
629,59975
629,59974
629,59973
629,59972
629,59970
630,59978
630,58823
631,56153
631,59992
632,59993
632,60003
633,859046
633,58014
633,60004
633,55402
633,367777
633,60006
633,60007
633,60008
633,60009
633,60010
633,859047
634,60019
634,60020
634,838723
635,60027
635,60028
635,60029
635,60030
635,60031
635,145138
635,60032
635,60033
636,60034
636,59595
637,60035
637,60036
638,60037
638,60038
639,60039
639,60042
640,60043
640,60044
641,60046
641,60045
642,60069
642,60070
642,60071
642,58883
642,59214
642,321841
642,60077
642,60078
642,58839
642,60082
643,60064
643,74582
643,841290
643,841304
644,144493
644,60069
645,60088
645,60089
646,58674
646,60090
646,880841
646,60091
646,60092
646,60093
647,811932
647,60095
647,189707
647,60141
648,60136
648,60135
648,60134
648,144408
649,1387823
649,424498
650,60147
650,60149
651,193102
651,60151
651,812606
651,812608
651,60150
652,60169
652,60155
653,60177
653,60179
653,60168
654,60180
654,60181
655,60182
655,60183
656,60202
656,57613
656,60203
656,60204
656,60205
656,60206
656,444866
657,388732
657,60207
657,60208
657,55033
657,57569
657,60209
657,60210
657,60211
657,144979
657,512932
657,837332
657,59382
658,130888
658,59382
659,60215
659,60223
659,60227
659,58703
659,60245
659,60248
659,60251
659,60252
660,60252
660,60258
661,60266
661,60268
661,60269
661,1408321
661,60039
662,60270
662,60271
662,60272
662,60273
663,60302
663,60303
664,60320
664,60322
665,60323
665,60325
666,145080
666,58000
666,60326
666,60327
667,60340
667,60341
667,60342
668,308224
668,65204
669,60345
669,60346
670,60347
670,60352
671,60359
671,60360
671,60361
671,59583
671,60362
671,60363
671,60364
671,60366
672,145847
672,59545
672,60367
673,60368
673,60369
673,60370
673,60371
673,59283
673,838737
674,60372
674,60373
675,239003
675,60376
676,282926
676,402354
676,60377
676,60378
676,60379
676,59852
676,60380
676,60381
676,667017
676,60382
676,60383
677,60389
677,60388
677,60387
677,58160
677,60386
677,60385
677,59901
677,60384
678,60379
678,94844
679,60420
679,60421
680,60446
680,590134
681,60447
681,60448
681,60252
682,60455
682,58171
683,650123
683,60456
683,60457
683,55202
684,60462
684,145123
685,60509
685,60510
685,60511
685,60512
686,60516
686,60513
687,193104
687,60521
687,60520
687,60519
688,57984
688,145061
689,59179
689,60528
690,871037
690,60530
690,871064
690,60531
690,60532
691,60533
691,60537
692,60540
692,153053
693,60555
693,882852
693,60546
694,60558
694,60559
694,60560
695,60561
695,60562
696,56072
696,60563
697,56889
697,58230
697,60565
697,144316
698,60114
698,144437
698,60569
698,60570
698,60571
698,57953
698,60572
698,56656
698,60573
698,60574
698,60575
698,60576
698,58128
698,60577
698,60578
698,60579
698,56534
699,60580
699,60583
699,56926
700,60586
700,60588
701,60588
701,57093
701,60591
702,60595
702,60596
702,58734
703,1171218
703,1171217
704,60432
704,60602
705,60604
705,60607
705,60608
705,60609
705,59765
705,57541
706,60610
706,60615
707,60621
707,150566
707,60622
707,59896
707,60623
708,60650
708,60651
708,57321
708,60652
709,60654
709,60657
710,60658
710,60661
711,279985
711,60662
712,57885
712,60664
713,60666
713,60667
714,60668
714,60669
715,60671
715,60670
716,60672
716,60673
716,60674
717,60675
717,60676
718,60677
718,60678
718,60679
718,59353
719,60680
719,60681
719,60682
720,1408200
720,58830
721,60686
721,60685
722,60688
722,59174
723,60689
723,57909
724,60691
724,60692
724,215386
725,60699
725,59411
725,60698
725,60697
725,60696
726,60700
726,60701
727,60702
727,60703
727,60702
728,60714
728,60715
729,60716
729,58234
730,60118
730,144435
730,60727
730,60728
730,60729
730,57957
730,60730
730,56660
730,60731
730,60732
730,60733
730,60734
730,58132
730,60735
730,60736
730,60737
731,60740
731,60741
732,60558
732,57863
733,60742
733,60743
733,60744
733,57101
733,81807
734,60745
734,60746
735,60747
735,60748
736,60749
736,60750
736,60751
736,60509
736,60752
736,60753
737,60754
737,60755
737,58952
738,60756
738,60757
738,56505
739,60760
739,1039500
740,60807
740,60810
740,60815
740,60817
740,60819
741,143585
741,455447
742,265192
742,160210
743,60840
743,60841
744,60865
744,60866
745,60867
745,60868
745,60869
746,60869
746,57096
746,59017
746,60871
747,60872
747,60874
747,60875
747,60876
747,404396
748,283011
748,371985
749,57418
749,60888
749,60889
749,60890
749,60892
749,60893
750,59621
750,60894
751,60901
751,60900
751,60899
752,60903
752,60904
753,649969
753,60905
753,60906
753,55030
753,59420
753,57585
753,60909
753,144965
753,837271
753,445350
753,59367
754,60910
754,60911
755,388744
755,60890
756,60912
756,60913
756,60914
756,60915
757,60923
757,60924
757,60926
757,60927
758,60928
758,60930
759,60931
759,60934
759,60936
759,60937
759,60938
760,60966
760,60968
761,60976
761,60977
762,64576
762,60981
762,58922
763,60985
763,60986
764,61016
764,57978
764,61015
764,61014
764,61013
764,60563
764,61012
764,61011
765,57430
765,61017
766,61018
766,57429
767,190464
767,61022
767,61019
767,61025
768,61030
768,61031
769,1117442
769,61033
769,58060
770,166538
770,61035
770,61037
770,61038
770,61039
770,61040
770,61041
770,61042
770,61043
770,58720
770,61045
770,61046
770,60044
770,61048
770,61050
771,60724
771,61073
771,59250
771,61074
771,61075
771,58365
771,61076
771,61077
771,61078
771,61079
771,61080
771,58636
771,61081
771,61082
771,61083
771,61084
771,61085
772,61006
772,61086
773,61087
773,61088
774,61089
774,61090
774,61091
774,61092
774,59281
774,61093
775,61094
775,61099
775,61102
775,61106
776,61107
776,145120
776,244785
777,57259
777,61110
777,57834
777,61111
777,59603
777,61112
777,61113
777,61114
777,786239
777,168845
777,168846
777,168847
777,446542
778,61126
778,61132
778,61137
779,61146
779,59147
780,60608
780,61151
781,61152
781,61154
782,61155
782,61156
783,55392
783,56041
784,56865
784,60071
785,853644
785,61159
785,446074
786,58736
786,61178
786,56715
786,61174
786,61171
786,61168
786,56716
786,56578
786,57736
786,58736
787,61179
787,61180
788,61182
788,55091
788,61186
789,61245
789,61248
789,61252
789,61253
790,57100
790,61303
791,405544
791,197362
791,61305
791,61307
792,61307
792,61308
792,55624
793,61313
793,61314
794,61318
794,61319
794,61320
795,61321
795,61322
795,58126
795,61323
795,61324
795,61325
795,61326
796,61327
796,60112
796,144405
797,61341
797,58509
797,1146262
798,61346
798,61347
798,1146264
799,61347
799,58510
800,61352
800,61353
800,61354
800,61355
801,61363
801,61364
801,61083
801,61365
801,61366
801,61367
801,56431
802,60130
802,144439
803,61381
803,59168
803,61380
804,871557
804,61401
804,332667
805,61404
805,59296
806,61405
806,1120197
806,61406
807,56581
807,61409
808,61410
808,61411
808,61412
808,56327
809,61413
809,61416
809,55214
810,61426
810,61428
810,57323
811,61432
811,61437
812,61438
812,61441
813,61442
813,61443
813,61444
813,61445
813,61446
814,61447
814,61448
815,61451
815,61452
816,61453
816,61454
817,144260
817,61455
817,61460
817,61461
818,61462
818,61463
818,56829
818,61464
819,67884
819,60006
819,61471
820,61511
820,61513
820,61516
820,61520
821,191204
821,189707
821,786903
822,207740
822,61562
822,61563
822,61564
822,61565
822,61566
822,61567
822,61568
822,143068
823,58658
823,61322
823,61573
823,57775
823,60576
823,61574
823,61575
823,61576
823,60734
823,61577
823,59266
823,61578
823,61579
823,144460
823,56948
823,58375
823,61580
823,61581
823,61582
823,61583
823,61584
823,58628
823,61585
823,61586
823,61375
823,61587
823,61588
823,61589
824,61590
824,270323
825,61592
825,61594
825,61596
825,61599
825,870161
825,59010
825,58990
826,61605
826,61606
827,61607
827,61609
827,60463
828,59192
828,61612
829,61631
829,61523
830,61644
830,61639
830,61637
831,57128
831,61645
832,59183
832,61647
833,61649
833,61650
834,59413
834,61728
835,68779
835,1047190
836,61804
836,61805
836,61806
836,61810
836,61812
836,61814
837,61815
837,61816
838,61817
