id,lon,lat
655298,-122.4716654,37.6889174
641272,-122.2150181,37.7993518
56732,-122.4223887,37.7338243
56735,-122.4220521,37.7331709
59387,-122.392959,37.7285305
1095659,-122.0410965,37.9546166
1095660,-122.0422752,37.9539143
230604,-122.037025,37.5567829
230603,-122.0371742,37.5566612
230602,-122.0375157,37.5562098
230601,-122.0375393,37.5560802
230600,-122.0374608,37.5560056
62816,-122.4697692,37.7142853
62817,-122.4693408,37.7138146
62725,-122.4591449,37.7850585
311802,-122.2689558,37.8700613
1108485,-122.276015,37.8831381
195042,-122.2815534,37.8068306
58620,-122.5029725,37.7643485
58621,-122.502834,37.7624285
58622,-122.5027131,37.760568
811853,-122.4586878,37.7671653
110093,-122.5048325,37.8712715
481865,-122.5788962,37.9284396
138563,-122.0985426,37.6519002
1410083,-122.4216479,37.7946733
60755,-122.449454,37.768729
60754,-122.449645,37.769662
402649,-122.4243854,37.7752543
160373,-122.1507217,37.7982317
58460,-122.4324776,37.7350123
58459,-122.4325541,37.735856
70073,-122.414447,37.741552
569885,-122.258179,37.5024126
421438,-122.1830603,37.7804863
267784,-122.1634327,37.9470524
505029,-122.2414267,37.4861987
505033,-122.2413422,37.485867
505034,-122.2412541,37.486233
266896,-122.4802879,37.7226766
1135965,-122.473859,37.7355272
376386,-122.223729,37.909653
403064,-122.2744503,37.7942224
154163,-122.2552521,37.8709399
486179,-122.0474865,37.5501143
1041692,-122.1252567,37.8962553
59057,-122.445458,37.713196
1398230,-122.4260484,37.8009811
65371,-122.4509345,37.8046361
6256,-122.2260359,37.8795908
6257,-122.226199,37.879584
6254,-122.224448,37.8803021
6255,-122.2258042,37.8796382
6252,-122.2237099,37.8803834
6253,-122.2241652,37.8803878
6251,-122.2217817,37.8795856
237399,-122.1589797,37.9272982
68656,-122.438635,37.728156
68657,-122.439097,37.728404
133210,-122.2622615,37.796716
449708,-122.0346335,37.5792625
58068,-122.438452,37.782558
73516,-122.4570149,37.798642
490265,-122.2731975,37.804087
1199977,-122.3441635,37.5784718
394150,-122.419499,37.7646952
144482,-122.4860025,37.734174
353545,-122.3996499,37.7668529
411714,-122.1256732,37.7029063
376601,-122.226917,37.919201
376602,-122.22675,37.919239
59227,-122.414416,37.772161
375834,-122.301023,37.932642
1084584,-122.4126893,37.778004
1079416,-122.1615265,37.8316914
1079412,-122.1493198,37.8257616
100671,-122.3053002,37.8874997
91,-122.5166315,37.935688
62540,-122.4385033,37.7395036
62541,-122.4379883,37.7399187
66341,-122.4097493,37.7119549
69092,-122.4619119,37.7408177
58715,-122.4070818,37.7132301
58711,-122.4486742,37.7879731
58713,-122.4052735,37.7125577
58712,-122.403337,37.7118119
138098,-122.1334799,37.4597153
1108388,-122.4078941,37.7727586
1108386,-122.4081686,37.772737
1108390,-122.407505,37.7727755
1108391,-122.4082286,37.7727854
61113,-122.4067064,37.7561619
61112,-122.4067708,37.7568344
1171821,-122.5859505,37.8632377
1171824,-122.5880348,37.8659436
251558,-122.0248658,37.9362042
59128,-122.3941063,37.781702
72709,-122.462851,37.746757
249249,-122.2822618,37.8922044
249248,-122.2836992,37.8789893
1385121,-122.2188952,37.4741246
376222,-122.242599,37.921524
376223,-122.24244,37.921628
376224,-122.24287,37.921359
67222,-122.4099817,37.7473927
70136,-122.4123663,37.7714847
508336,-122.2764427,37.5215496
244696,-122.4881349,37.6364778
60367,-122.406684,37.7192191
366713,-122.2728234,37.8710658
63352,-122.488606,37.774241
103046,-122.2401882,37.8479521
63353,-122.4878313,37.7630944
1384380,-122.2221222,37.4726829
394902,-122.3348753,37.9313071
394901,-122.334602,37.9313066
251753,-122.0846284,37.9124046
192850,-122.300138,37.537796
359114,-122.5832583,37.9021848
359111,-122.5834717,37.9023565
68402,-122.392998,37.7798982
59660,-122.437337,37.728966
59659,-122.437703,37.72927
65295,-122.405441,37.791536
65293,-122.40533,37.791069
1051107,-122.1474025,37.7494415
376643,-122.233181,37.92222
138086,-122.1327348,37.4581202
376642,-122.233424,37.922692
138084,-122.1304798,37.4581515
138087,-122.1342338,37.4580589
376644,-122.233278,37.922105
346989,-122.2645232,37.887718
1044184,-122.2592571,37.8658375
63345,-122.473999,37.799655
63344,-122.473184,37.80016
148083,-122.3905443,37.7139575
176998,-122.3435867,37.5724999
176999,-122.3428252,37.5727081
584590,-122.3065115,37.5742765
323011,-122.4023764,37.6100365
163850,-122.4106858,37.5806165
1199426,-122.3464677,37.5799195
1038536,-122.3909473,37.7855991
1060170,-122.2662743,37.8154062
1060171,-122.2657866,37.8151269
1060172,-122.2664663,37.8157209
373383,-122.4057748,37.6338462
218784,-122.5935136,37.9242284
515900,-122.4554912,37.8725071
67315,-122.427413,37.7345217
166371,-122.4692574,37.8063268
68199,-122.4220863,37.7421989
68200,-122.4209842,37.7417544
876947,-122.2273577,37.4861609
224100,-122.0734739,37.5314093
202522,-122.4038063,37.6310385
65673,-122.409968,37.74305
457406,-122.4054751,37.7983695
72449,-122.4445853,37.7349465
147518,-122.1833707,37.4530781
1198619,-122.3451473,37.5783941
380805,-122.2610706,37.7676467
404169,-122.1287941,37.4738999
448916,-122.0291296,37.5654208
66681,-122.4486336,37.746531
58685,-122.419569,37.8067816
58684,-122.4189002,37.8068667
58687,-122.4221962,37.8064396
480444,-122.5927653,37.9272079
480445,-122.5566191,37.9009509
72098,-122.4397519,37.7340473
72097,-122.4396373,37.7340084
411561,-122.2905031,37.5577558
70879,-122.467969,37.795263
493947,-122.5371335,37.9012868
57085,-122.4940957,37.7701473
229982,-122.2918342,37.8089738
186785,-122.406855,37.7442768
186792,-122.408645,37.7445701
186790,-122.4080117,37.7436351
186793,-122.4078798,37.7461101
62019,-122.4800995,37.7920176
62022,-122.4795538,37.791803
62023,-122.4793607,37.7917491
59698,-122.4188311,37.7107186
68815,-122.4066245,37.7997997
860982,-122.0842831,37.6726308
64114,-122.4297726,37.7314653
64115,-122.428879,37.7317083
64113,-122.431393,37.731009
12059,-122.260525,37.8926197
12060,-122.2597938,37.8912119
665656,-122.1520516,37.4801651
56843,-122.3918937,37.755163
376089,-122.258302,37.944361
57316,-122.4094668,37.7419571
1114523,-122.4196639,37.778727
59918,-122.4218396,37.7875505
59913,-122.4135496,37.7886003
59916,-122.418465,37.787966
59917,-122.420116,37.787757
69084,-122.4289968,37.7847531
57715,-122.410565,37.746323
64256,-122.4215958,37.7520551
209882,-122.1944147,37.8130989
271656,-122.4066366,37.6501392
271655,-122.406609,37.6498211
1401505,-122.0500486,37.9177958
73702,-122.4702352,37.7432916
237344,-122.1367693,37.9427854
199945,-122.4003637,37.7813756
491132,-122.2713747,37.8042766
520600,-122.5041032,37.5567152
377182,-122.239171,37.928761
1876,-122.2520645,37.7538357
132266,-122.2044197,37.7891733
61756,-122.4625796,37.711404
168326,-122.3210304,37.8989046
4990,-122.2446085,37.5077929
197665,-122.3762065,37.9163902
533951,-122.256466,37.8261029
509802,-122.3723347,37.8173808
36450,-122.0594987,37.6855046
853722,-122.4424155,37.7088554
230769,-122.0193745,37.5426026
230767,-122.020197,37.542328
1048191,-122.2980739,37.8819231
134554,-122.2118159,37.81354
436901,-122.0231366,37.608422
877790,-122.3995716,37.7907272
160124,-122.2685625,37.8779415
60580,-122.4884185,37.7876341
486505,-122.527213,37.9204948
264711,-122.070357,37.8784613
61571,-122.4780942,37.7466872
61572,-122.4791633,37.7466381
61570,-122.4770242,37.7467363
1385811,-122.2256241,37.480371
179002,-122.5257605,37.8323078
185606,-122.2769655,37.5517376
552646,-122.3842207,37.5977725
75326,-122.4169972,37.7956345
75330,-122.4233028,37.7948059
586251,-122.1659196,37.4598537
642681,-122.1708184,37.4800073
98581,-122.5116782,37.5450844
61902,-122.438374,37.7617464
61901,-122.4384191,37.7623024
60794,-122.437319,37.789422
60793,-122.435673,37.789629
60792,-122.434027,37.789837
105598,-122.5826177,37.876082
449024,-122.0294519,37.5658643
37037,-122.2724418,37.8895412
538168,-122.2356371,37.7731757
58461,-122.4324361,37.7345538
62160,-122.427189,37.715748
189183,-122.5002278,37.7793449
144968,-122.3881516,37.7418856
144971,-122.3889795,37.7395039
144969,-122.3884261,37.7410761
144970,-122.3887018,37.7402882
144972,-122.3892578,37.7387126
259255,-122.1084705,37.8396616
64748,-122.4446876,37.7578613
118396,-122.3682568,37.4959623
1150706,-122.5148904,37.8326331
252396,-122.061975,37.9331826
314533,-122.2658973,37.5482537
189778,-122.2499378,37.8869953
73068,-122.4396712,37.7303161
488525,-122.2856166,37.7843889
71140,-122.432254,37.755423
1105271,-122.428816,37.7687683
67815,-122.4473223,37.7825424
67816,-122.447561,37.7824543
620344,-122.2069675,37.5108107
665533,-122.1512875,37.4801443
567781,-122.0212288,37.6856968
349201,-122.0172978,37.564472
255242,-122.0481633,37.884345
1376276,-122.224082,37.4658524
412536,-122.0733637,37.6907978
109889,-122.5382063,37.9326026
888207,-122.0682577,37.5301427
145109,-122.4715422,37.7618829
145108,-122.4704687,37.761929
145107,-122.4694048,37.7619747
145106,-122.4683318,37.7620208
145112,-122.475918,37.761695
145111,-122.4748633,37.7617403
145110,-122.4726602,37.7618349
641260,-122.2157155,37.8011394
57654,-122.473747,37.806631
57653,-122.473604,37.80634
265171,-122.4479921,37.8010331
653332,-122.055117,37.5807625
56782,-122.4133659,37.7509456
56781,-122.412862,37.7509762
56780,-122.4117672,37.7510425
892454,-122.0927573,37.8861535
103636,-122.288666,37.5308309
410487,-122.465243,37.8020711
410486,-122.4697323,37.8030787
56857,-122.4416489,37.7642093
162343,-122.3480987,37.5794869
411619,-122.3868432,37.7250555
556924,-122.0940078,37.563056
57758,-122.4561183,37.7182419
468094,-122.0825625,37.6986279
229977,-122.297722,37.8090329
250950,-122.0425665,37.9161701
59895,-122.3940776,37.7925427
427151,-122.2980946,37.8134325
309412,-122.2368365,37.8903708
309413,-122.2373394,37.8905867
230531,-122.0528907,37.552454
233377,-122.7303304,37.9166499
57940,-122.473495,37.759331
57941,-122.473698,37.7581
65172,-122.4522501,37.718771
779470,-122.1587666,37.4493657
222402,-122.5444956,37.8886453
615675,-122.4405579,37.7735473
528649,-122.4711199,37.6997393
195589,-122.3225215,37.8097786
273986,-122.399161,37.7944246
589445,-122.4040595,37.7569947
60743,-122.4480351,37.7097056
60742,-122.4483901,37.7103626
60744,-122.4479121,37.7094776
848785,-122.621252,37.882758
473915,-122.0966724,37.6638561
473914,-122.0975891,37.6646121
250301,-122.4506663,37.7781088
250299,-122.4524388,37.7779008
250300,-122.4515494,37.7780059
380441,-122.1836864,37.691358
336637,-122.3584426,37.5748813
60122,-122.4976224,37.764597
195830,-122.388763,37.7524771
195831,-122.3911647,37.7526361
512945,-122.3878968,37.7427637
71361,-122.5106851,37.7819076
56574,-122.4313541,37.7366312
56575,-122.430806,37.7361001
98297,-122.3433825,37.5708306
71406,-122.4834224,37.7906334
338414,-122.4365353,37.7649644
858677,-122.0655129,37.6401118
153503,-122.2590103,37.8719128
224437,-122.2432082,37.8929214
209518,-122.2760474,37.7931091
209519,-122.2752663,37.7928107
272313,-122.3742715,37.4990314
412227,-122.1612938,37.7226611
7505,-122.1867569,37.7988749
508395,-122.2836776,37.9018251
56302,-122.4713236,37.71258
56301,-122.4200941,37.7083175
876521,-122.4277519,37.7546832
876517,-122.4277179,37.7546853
1237782,-122.2262629,37.4836788
393394,-122.2915257,37.8964992
368990,-122.3330725,37.9150673
161358,-122.1500604,37.4790699
58088,-122.4517246,37.7456049
62765,-122.4582103,37.7236579
243599,-122.3878096,37.7669734
185387,-122.4189631,37.8110643
185383,-122.4187326,37.8101111
502406,-122.2964466,37.5356725
71642,-122.403611,37.741476
375971,-122.25599,37.934999
273949,-122.3973845,37.7930363
75948,-122.376479,37.729052
531403,-122.4864973,37.7296305
531404,-122.4864621,37.729701
531402,-122.4865506,37.7295207
857745,-122.0675392,37.8959451
62656,-122.3987697,37.776574
62657,-122.4015469,37.7743778
549905,-122.4205298,37.6136441
62658,-122.4020601,37.7739736
62659,-122.4021095,37.7739344
517473,-122.4498091,37.7882649
859030,-122.4137007,37.7483083
256203,-122.1270192,37.8760947
642976,-122.2143873,37.7376748
589725,-122.1628109,37.4538528
371969,-122.4626509,37.7182817
815388,-122.2639962,37.5503617
70501,-122.3927479,37.7103366
1079311,-122.1461387,37.8221959
314590,-122.2750299,37.5619543
65340,-122.482113,37.790437
838001,-122.4772235,37.7286622
1096076,-122.0784027,37.6580187
126129,-122.2071341,37.8262773
62525,-122.4353274,37.7239981
62524,-122.4166283,37.8038189
62523,-122.4163029,37.8038589
65933,-122.4504486,37.7393373
65932,-122.4495894,37.7393061
478121,-122.0763587,37.6598845
253182,-122.0149618,37.92254
1116955,-122.4608187,37.7355007
323300,-122.537387,37.9384117
653336,-122.0547545,37.579926
517295,-122.4472123,37.7851965
122382,-122.3110534,37.9011462
145148,-122.4369913,37.7146213
145147,-122.4378095,37.714976
145145,-122.4394403,37.7157062
145146,-122.4386327,37.7153446
539297,-122.1819105,37.7936787
539298,-122.1821496,37.794077
539300,-122.1817393,37.7938465
835658,-122.4100606,37.7420168
459665,-122.2665702,37.8373281
6541,-122.313723,37.5712479
140462,-122.3068743,37.5044375
71514,-122.447409,37.71265
61252,-122.4538948,37.8006034
390870,-122.2508251,37.518503
62103,-122.4617881,37.7515753
62104,-122.4614934,37.7512781
67707,-122.4324422,37.7235548
1197258,-122.1841641,37.7811702
60347,-122.382962,37.734603
60210,-122.387729,37.731232
380470,-122.186463,37.69565
380469,-122.186049,37.695208
380468,-122.185749,37.694836
380473,-122.186316,37.695498
