id,lon,lat
898020,-122.4634196,37.7115283
74276,-122.444872,37.76051
62184,-122.3895065,37.7604386
62183,-122.389733,37.762986
62185,-122.389248,37.757884
238993,-122.4168346,37.8048331
238992,-122.4168498,37.8049776
70526,-122.424585,37.7761967
74807,-122.4777921,37.7991818
56395,-122.468024,37.773304
56396,-122.469092,37.773257
223566,-122.5031409,37.7305576
68890,-122.435302,37.796158
68888,-122.428725,37.796992
68887,-122.425437,37.797408
68886,-122.4238693,37.7976138
68885,-122.4205011,37.7980473
57671,-122.428473,37.77906
57673,-122.428956,37.781429
57674,-122.429041,37.781847
1171176,-122.4182761,37.7481015
56254,-122.3927581,37.7491022
72329,-122.4746262,37.7882551
62062,-122.4157736,37.799616
59876,-122.4459205,37.7631799
56017,-122.4570085,37.7102548
60494,-122.4085197,37.7315601
60493,-122.408914,37.7314381
60495,-122.4075434,37.731856
63180,-122.4127826,37.7703955
58106,-122.3895844,37.7729294
445370,-122.3988565,37.7154493
58401,-122.4131379,37.765446
457393,-122.4054322,37.7981152
64792,-122.4581592,37.7257204
877745,-122.4087107,37.7835088
238349,-122.4440366,37.7475697
65041,-122.424926,37.726323
531415,-122.484023,37.727047
70275,-122.473321,37.787193
69582,-122.4598506,37.7438181
72772,-122.413053,37.731452
72771,-122.4132695,37.7320802
667016,-122.4185516,37.70964
76071,-122.4102852,37.8036593
198446,-122.4632264,37.7256387
59187,-122.4121068,37.7981631
59188,-122.41283,37.798075
1195700,-122.4841799,37.7083164
1195699,-122.4837132,37.7084437
65758,-122.4036662,37.7660239
144328,-122.451116,37.7819183
144326,-122.4500861,37.7820512
144327,-122.4541459,37.7815452
70520,-122.428159,37.794187
70519,-122.4278738,37.7924237
61077,-122.499591,37.777482
62960,-122.4652813,37.7253322
67392,-122.4506633,37.7895232
67393,-122.4504933,37.788647
63304,-122.4131983,37.7790094
65024,-122.448503,37.8049814
404299,-122.4799126,37.7170006
236228,-122.4462339,37.7087417
235208,-122.4240961,37.7414969
141593,-122.503078,37.7245424
63937,-122.4774148,37.7523267
63936,-122.4752729,37.7524241
63935,-122.474741,37.752448
63934,-122.474205,37.752472
60032,-122.4519917,37.7121052
62977,-122.3896839,37.7799297
57600,-122.403022,37.729902
835660,-122.4519297,37.761338
64285,-122.4818752,37.7324333
55036,-122.38381,37.726171
55035,-122.383248,37.726798
55034,-122.382687,37.727425
55033,-122.382126,37.728051
64284,-122.4820261,37.7345151
55032,-122.381564,37.728678
68091,-122.4695739,37.7488938
543027,-122.3888713,37.7173295
55923,-122.4711519,37.7125758
67539,-122.4087199,37.7939557
67540,-122.409936,37.793802
67537,-122.407303,37.7941375
67538,-122.4078973,37.79406
72255,-122.4153411,37.7540327
72258,-122.423601,37.753535
61508,-122.4025209,37.7120852
838735,-122.4671221,37.7161146
61362,-122.4619868,37.727467
61358,-122.4607729,37.7276171
61355,-122.4580769,37.7275864
61356,-122.459049,37.7275855
59929,-122.4398219,37.7852406
57129,-122.3968643,37.7805311
57131,-122.4014329,37.776919
57132,-122.4019898,37.7764786
57133,-122.4025378,37.7760452
235213,-122.4963703,37.7645614
60320,-122.4101057,37.8018611
63673,-122.43346,37.787021
63674,-122.435106,37.786811
63675,-122.436747,37.786601
73198,-122.432871,37.761821
73199,-122.432716,37.760224
57796,-122.4370711,37.7160105
55750,-122.4731744,37.8051038
55751,-122.4681117,37.769263
60633,-122.4057232,37.7808758
60632,-122.4049417,37.7814932
60635,-122.4082752,37.7788519
60634,-122.4077053,37.7792988
60636,-122.409923,37.777553
63006,-122.4346019,37.8010263
63003,-122.4280216,37.8018612
63005,-122.4313108,37.8014439
63004,-122.4296667,37.8016525
438253,-122.4278373,37.8073454
64610,-122.4014585,37.7380866
70321,-122.4450554,37.7249707
62791,-122.475705,37.7430518
68242,-122.4760512,37.7636091
58752,-122.4442829,37.7461187
57394,-122.4693485,37.7299741
62170,-122.4085315,37.784463
62174,-122.4089518,37.7863135
56992,-122.5042977,37.7655274
56241,-122.4550051,37.7990382
66291,-122.4507337,37.7337988
71589,-122.4469675,37.7171712
71590,-122.4546308,37.8020044
143082,-122.4753618,37.7209086
64442,-122.4698059,37.7692056
479118,-122.4852295,37.7193637
67942,-122.4710339,37.7497737
64809,-122.396675,37.754707
166510,-122.4445595,37.7625459
60096,-122.4611072,37.7662102
1409439,-122.4265174,37.76964
1409438,-122.4263994,37.7696323
1409437,-122.4263994,37.7696323
59507,-122.4423142,37.7887852
59506,-122.441916,37.7869
84068,-122.454546,37.7081784
241350,-122.4589025,37.7971836
241351,-122.4588358,37.7957608
241352,-122.4567273,37.7985135
64239,-122.4024433,37.7532366
65784,-122.4873575,37.7406643
69855,-122.395324,37.754833
67805,-122.4153451,37.7371829
144473,-122.475052,37.7345597
144474,-122.4751867,37.7345581
73760,-122.411868,37.798779
62460,-122.4482616,37.7978849
69152,-122.4840736,37.7276377
67555,-122.3926673,37.7878959
62929,-122.4290679,37.7686734
